Cover_Type,Cover_Long,Max_Coverage_pct,Observed_Date,Temp_Celsius,Wind_Speed,Wind_Direction,Visibility
BKN,Broken,0.88,2023-03-02T23:53:00Z,-3.3,9,130,10
OVC,Overcast,1.00,2023-03-03T01:01:00Z,-3.3,7,160,10
OVC,Overcast,1.00,2023-03-03T01:53:00Z,-3.3,9,150,10
OVC,Overcast,1.00,2023-03-03T02:53:00Z,-3.3,10,170,10
OVC,Overcast,1.00,2023-03-03T03:53:00Z,-2.8,11,190,10
OVC,Overcast,1.00,2023-03-03T04:53:00Z,-2.2,9,200,10
OVC,Overcast,1.00,2023-03-03T05:53:00Z,-2.8,5,210,10
BKN,Broken,0.88,2023-03-03T07:24:00Z,-2.8,4,210,10
OVC,Overcast,1.00,2023-03-03T08:43:00Z,-3.3,0,0,10
OVC,Overcast,1.00,2023-03-03T08:53:00Z,-3.3,4,180,10
BKN,Broken,0.88,2023-03-03T09:53:00Z,-3.9,4,130,10
OVC,Overcast,1.00,2023-03-03T10:53:00Z,-3.9,5,150,8
OVC,Overcast,1.00,2023-03-03T12:46:00Z,-5.6,5,150,1
OVC,Overcast,1.00,2023-03-03T14:17:00Z,-5.6,3,130,1
OVC,Overcast,1.00,2023-03-03T15:05:00Z,-5,5,70,2
OVC,Overcast,1.00,2023-03-03T16:23:00Z,-3.3,0,0,7
OVC,Overcast,1.00,2023-03-03T16:53:00Z,-2.2,4,160,10
BKN,Broken,0.88,2023-03-03T17:53:00Z,0.6,5,160,10
BKN,Broken,0.88,2023-03-03T18:53:00Z,1.7,3,180,10
BKN,Broken,0.88,2023-03-03T19:53:00Z,2.8,0,0,10
BKN,Broken,0.88,2023-03-03T20:53:00Z,3.9,0,0,10
BKN,Broken,0.88,2023-03-03T21:53:00Z,4.4,5,250,10
BKN,Broken,0.88,2023-03-03T22:53:00Z,4.4,6,260,10
SCT,Scattered,0.50,2023-03-03T23:53:00Z,3.9,4,240,10
FEW,Few Clouds,0.25,2023-03-04T00:53:00Z,2.2,5,250,10
FEW,Few Clouds,0.25,2023-03-04T01:53:00Z,1.1,5,260,10
FEW,Few Clouds,0.25,2023-03-04T02:53:00Z,0,6,270,9
SCT,Scattered,0.50,2023-03-04T03:53:00Z,-0.6,7,270,9
SCT,Scattered,0.50,2023-03-04T04:53:00Z,-1.1,3,250,8
BKN,Broken,0.88,2023-03-04T05:53:00Z,-0.6,4,240,8
SCT,Scattered,0.50,2023-03-04T06:53:00Z,-1.1,5,240,8
SCT,Scattered,0.50,2023-03-04T07:53:00Z,-1.7,3,220,7
FEW,Few Clouds,0.25,2023-03-04T08:53:00Z,-2.2,3,230,7
BKN,Broken,0.88,2023-03-04T09:53:00Z,-2.8,0,0,6
FEW,Few Clouds,0.25,2023-03-04T10:53:00Z,-3.3,3,220,5
SCT,Scattered,0.50,2023-03-04T11:53:00Z,-3.3,4,230,5
BKN,Broken,0.88,2023-03-04T12:53:00Z,-3.3,0,0,7
BKN,Broken,0.88,2023-03-04T13:53:00Z,-2.8,0,0,6
OVC,Overcast,1.00,2023-03-04T14:53:00Z,-2.2,3,230,8
OVC,Overcast,1.00,2023-03-04T15:53:00Z,-1.7,8,230,10
OVC,Overcast,1.00,2023-03-04T16:53:00Z,-0.6,9,270,10
OVC,Overcast,1.00,2023-03-04T17:53:00Z,1.1,5,260,10
OVC,Overcast,1.00,2023-03-04T18:53:00Z,2.2,6,240,10
BKN,Broken,0.88,2023-03-04T19:53:00Z,2.8,10,300,10
BKN,Broken,0.88,2023-03-04T20:53:00Z,3.3,7,260,10
BKN,Broken,0.88,2023-03-04T21:53:00Z,2.8,10,270,10
SCT,Scattered,0.50,2023-03-04T22:53:00Z,2.2,10,270,10
FEW,Few Clouds,0.25,2023-03-04T23:53:00Z,1.7,9,250,10
CLR,Clear,0,2023-03-05T00:53:00Z,0,6,270,10
CLR,Clear,0,2023-03-05T01:53:00Z,-1.1,4,250,10
CLR,Clear,0,2023-03-05T02:53:00Z,-2.2,5,240,10
CLR,Clear,0,2023-03-05T03:53:00Z,-2.8,0,0,10
CLR,Clear,0,2023-03-05T04:53:00Z,-3.9,3,230,10
CLR,Clear,0,2023-03-05T05:53:00Z,-4.4,0,0,10
CLR,Clear,0,2023-03-05T06:53:00Z,-5,3,230,10
CLR,Clear,0,2023-03-05T07:53:00Z,-5,4,220,10
FEW,Few Clouds,0.25,2023-03-05T08:53:00Z,-5.6,0,0,10
SCT,Scattered,0.50,2023-03-05T09:53:00Z,-6.1,0,0,10
SCT,Scattered,0.50,2023-03-05T10:53:00Z,-6.7,0,0,10
FEW,Few Clouds,0.25,2023-03-05T11:53:00Z,-6.7,4,120,7
FEW,Few Clouds,0.25,2023-03-05T12:53:00Z,-6.1,3,60,7
OVC,Overcast,1.00,2023-03-05T13:53:00Z,-5.6,3,140,7
OVC,Overcast,1.00,2023-03-05T14:53:00Z,-4.4,4,140,10
BKN,Broken,0.88,2023-03-05T15:53:00Z,-2.2,8,120,10
BKN,Broken,0.88,2023-03-05T16:53:00Z,0,9,120,10
BKN,Broken,0.88,2023-03-05T17:53:00Z,2.2,13,120,10
OVC,Overcast,1.00,2023-03-05T18:53:00Z,2.8,12,110,10
OVC,Overcast,1.00,2023-03-05T19:53:00Z,3.3,11,110,10
OVC,Overcast,1.00,2023-03-05T20:53:00Z,3.3,8,100,10
OVC,Overcast,1.00,2023-03-05T21:53:00Z,3.3,14,80,10
OVC,Overcast,1.00,2023-03-05T23:49:00Z,2,16,120,1
OVC,Overcast,1.00,2023-03-06T00:36:00Z,0.6,7,80,2.5
OVC,Overcast,1.00,2023-03-06T01:01:00Z,0.6,9,60,2
OVC,Overcast,1.00,2023-03-06T06:34:00Z,0,12,60,3
OVC,Overcast,1.00,2023-03-06T07:09:00Z,0.6,13,70,10
OVC,Overcast,1.00,2023-03-06T07:53:00Z,0.6,12,70,10
OVC,Overcast,1.00,2023-03-06T08:53:00Z,0.6,13,60,8
OVC,Overcast,1.00,2023-03-06T10:24:00Z,0,10,30,4
OVC,Overcast,1.00,2023-03-06T11:27:00Z,0,10,40,4
OVC,Overcast,1.00,2023-03-06T12:01:00Z,0,8,30,6
OVC,Overcast,1.00,2023-03-06T13:38:00Z,0,10,360,4
OVC,Overcast,1.00,2023-03-06T14:27:00Z,0,10,10,3
OVC,Overcast,1.00,2023-03-06T14:53:00Z,0,9,10,3
OVC,Overcast,1.00,2023-03-06T16:01:00Z,0.6,11,360,5
OVC,Overcast,1.00,2023-03-06T16:53:00Z,0.6,10,10,4
OVC,Overcast,1.00,2023-03-06T18:34:00Z,2.2,12,20,9
OVC,Overcast,1.00,2023-03-06T19:18:00Z,2.2,15,30,10
OVC,Overcast,1.00,2023-03-06T19:53:00Z,2.2,9,10,10
OVC,Overcast,1.00,2023-03-06T20:53:00Z,2.2,13,10,10
OVC,Overcast,1.00,2023-03-06T21:53:00Z,2.2,11,20,10
BKN,Broken,0.88,2023-03-06T23:12:00Z,1.7,11,350,10
BKN,Broken,0.88,2023-03-07T00:21:00Z,1.7,9,360,10
SCT,Scattered,0.50,2023-03-07T00:53:00Z,1.1,9,10,10
SCT,Scattered,0.50,2023-03-07T01:53:00Z,0.6,7,10,10
FEW,Few Clouds,0.25,2023-03-07T02:53:00Z,0,7,10,10
FEW,Few Clouds,0.25,2023-03-07T03:53:00Z,-0.6,7,30,10
FEW,Few Clouds,0.25,2023-03-07T04:53:00Z,-1.1,7,10,10
FEW,Few Clouds,0.25,2023-03-07T05:53:00Z,-1.7,9,30,10
BKN,Broken,0.88,2023-03-07T07:38:00Z,-2.2,0,0,10
BKN,Broken,0.88,2023-03-07T07:53:00Z,-2.2,0,0,10
OVC,Overcast,1.00,2023-03-07T08:53:00Z,-2.2,0,0,10
OVC,Overcast,1.00,2023-03-07T10:53:00Z,-1.7,4,10,10
OVC,Overcast,1.00,2023-03-07T11:53:00Z,-1.7,6,330,10
OVC,Overcast,1.00,2023-03-07T13:08:00Z,-1.7,6,340,10
SCT,Scattered,0.50,2023-03-07T14:36:00Z,0,7,40,10
FEW,Few Clouds,0.25,2023-03-07T14:53:00Z,0.6,6,60,10
BKN,Broken,0.88,2023-03-07T16:39:00Z,1.7,9,130,10
BKN,Broken,0.88,2023-03-07T17:01:00Z,1.7,10,120,10
BKN,Broken,0.88,2023-03-07T17:53:00Z,2.2,8,110,10
BKN,Broken,0.88,2023-03-07T18:53:00Z,2.8,11,110,10
BKN,Broken,0.88,2023-03-07T19:53:00Z,3.3,10,90,10
OVC,Overcast,1.00,2023-03-07T20:53:00Z,3.3,10,100,10
OVC,Overcast,1.00,2023-03-07T21:53:00Z,3.9,11,90,10
OVC,Overcast,1.00,2023-03-07T22:53:00Z,3.3,12,110,10
OVC,Overcast,1.00,2023-03-07T23:53:00Z,2.8,10,110,10
OVC,Overcast,1.00,2023-03-08T00:53:00Z,2.8,7,80,10
OVC,Overcast,1.00,2023-03-08T01:53:00Z,2.2,9,80,10
OVC,Overcast,1.00,2023-03-08T02:53:00Z,2.2,11,90,10
OVC,Overcast,1.00,2023-03-08T03:53:00Z,2.2,11,100,10
OVC,Overcast,1.00,2023-03-08T04:53:00Z,2.2,11,110,10
BKN,Broken,0.88,2023-03-08T05:53:00Z,1.7,10,110,10
OVC,Overcast,1.00,2023-03-08T06:53:00Z,1.7,8,100,10
OVC,Overcast,1.00,2023-03-08T07:53:00Z,1.1,9,100,10
OVC,Overcast,1.00,2023-03-08T08:53:00Z,1.1,10,100,10
OVC,Overcast,1.00,2023-03-08T09:53:00Z,0.6,12,110,10
OVC,Overcast,1.00,2023-03-08T10:53:00Z,0,12,110,10
OVC,Overcast,1.00,2023-03-08T11:53:00Z,0,11,110,10
OVC,Overcast,1.00,2023-03-08T12:53:00Z,0,10,120,10
OVC,Overcast,1.00,2023-03-08T13:53:00Z,0.6,10,130,10
OVC,Overcast,1.00,2023-03-08T14:53:00Z,1.1,11,140,10
OVC,Overcast,1.00,2023-03-08T16:32:00Z,1.1,13,140,9
OVC,Overcast,1.00,2023-03-08T17:29:00Z,0,7,150,3
OVC,Overcast,1.00,2023-03-08T18:42:00Z,0,8,130,2
OVC,Overcast,1.00,2023-03-08T19:16:00Z,0,8,120,3
OVC,Overcast,1.00,2023-03-08T20:32:00Z,0,5,120,8
OVC,Overcast,1.00,2023-03-08T20:53:00Z,0.6,6,110,9
OVC,Overcast,1.00,2023-03-08T21:53:00Z,1.1,5,0,9
OVC,Overcast,1.00,2023-03-08T23:18:00Z,0.6,4,20,3
OVC,Overcast,1.00,2023-03-09T00:45:00Z,1.1,3,0,2.5
OVC,Overcast,1.00,2023-03-09T01:09:00Z,0.6,5,80,3
OVC,Overcast,1.00,2023-03-09T01:53:00Z,0.6,4,20,3
OVC,Overcast,1.00,2023-03-09T03:45:00Z,0,5,0,9
OVC,Overcast,1.00,2023-03-09T03:53:00Z,0,5,20,10
OVC,Overcast,1.00,2023-03-09T04:53:00Z,0,6,10,10
OVC,Overcast,1.00,2023-03-09T05:53:00Z,0.6,6,30,10
OVC,Overcast,1.00,2023-03-09T06:53:00Z,0,5,10,10
OVC,Overcast,1.00,2023-03-09T07:53:00Z,0,3,350,10
OVC,Overcast,1.00,2023-03-09T08:53:00Z,0,4,20,10
OVC,Overcast,1.00,2023-03-09T09:53:00Z,0.6,6,70,10
OVC,Overcast,1.00,2023-03-09T10:53:00Z,1.1,7,90,10
OVC,Overcast,1.00,2023-03-09T11:53:00Z,0.6,8,80,10
OVC,Overcast,1.00,2023-03-09T12:53:00Z,0.6,7,80,10
OVC,Overcast,1.00,2023-03-09T14:50:00Z,-1,10,100,1
OVC,Overcast,1.00,2023-03-09T15:53:00Z,-0.6,7,90,1
OVC,Overcast,1.00,2023-03-09T17:37:00Z,0.6,13,90,2
OVC,Overcast,1.00,2023-03-09T18:15:00Z,0.6,15,100,3
OVC,Overcast,1.00,2023-03-09T19:20:00Z,0.6,15,100,1.5
OVC,Overcast,1.00,2023-03-09T19:53:00Z,0.6,13,90,1
OVC,Overcast,1.00,2023-03-09T21:51:00Z,1,13,80,1.75
OVC,Overcast,1.00,2023-03-09T22:24:00Z,0,17,80,1
OVC,Overcast,1.00,2023-03-09T23:51:00Z,-1,11,70,1.75
OVC,Overcast,1.00,2023-03-10T00:39:00Z,-0.6,8,60,3
OVC,Overcast,1.00,2023-03-10T01:39:00Z,-0.6,6,50,1.75
OVC,Overcast,1.00,2023-03-10T01:53:00Z,-1.1,6,40,1.5
OVC,Overcast,1.00,2023-03-10T03:51:00Z,-1,5,0,1.75
OVC,Overcast,1.00,2023-03-10T04:37:00Z,-1.1,6,40,1
OVC,Overcast,1.00,2023-03-10T05:32:00Z,-1.1,9,80,2
OVC,Overcast,1.00,2023-03-10T06:45:00Z,-1.7,8,70,4
OVC,Overcast,1.00,2023-03-10T07:37:00Z,-1.7,4,330,4
OVC,Overcast,1.00,2023-03-10T08:37:00Z,-1.7,5,360,3
OVC,Overcast,1.00,2023-03-10T09:36:00Z,-2.2,7,10,3
OVC,Overcast,1.00,2023-03-10T10:28:00Z,-2.2,9,20,4
OVC,Overcast,1.00,2023-03-10T11:28:00Z,-2.2,7,10,5
OVC,Overcast,1.00,2023-03-10T12:50:00Z,-3,7,30,7
OVC,Overcast,1.00,2023-03-10T12:53:00Z,-2.8,8,30,7
OVC,Overcast,1.00,2023-03-10T14:39:00Z,-2.2,7,30,10
OVC,Overcast,1.00,2023-03-10T15:13:00Z,-2.2,7,30,10
OVC,Overcast,1.00,2023-03-10T15:53:00Z,-1.7,5,60,10
OVC,Overcast,1.00,2023-03-10T16:53:00Z,-1.1,5,40,10
OVC,Overcast,1.00,2023-03-10T17:53:00Z,-1.1,5,0,10
OVC,Overcast,1.00,2023-03-10T19:27:00Z,0.6,5,40,10
OVC,Overcast,1.00,2023-03-10T20:22:00Z,0,6,50,10
OVC,Overcast,1.00,2023-03-10T21:45:00Z,0.6,7,40,10
OVC,Overcast,1.00,2023-03-10T22:03:00Z,0,8,40,10
OVC,Overcast,1.00,2023-03-10T22:53:00Z,0.6,6,60,10
OVC,Overcast,1.00,2023-03-10T23:53:00Z,0,6,0,10
OVC,Overcast,1.00,2023-03-11T00:53:00Z,0,7,40,10
OVC,Overcast,1.00,2023-03-11T01:53:00Z,-0.6,8,50,10
OVC,Overcast,1.00,2023-03-11T02:53:00Z,-0.6,10,70,10
OVC,Overcast,1.00,2023-03-11T03:53:00Z,-1.1,8,60,10
OVC,Overcast,1.00,2023-03-11T04:53:00Z,-1.7,12,80,10
OVC,Overcast,1.00,2023-03-11T05:53:00Z,-1.7,10,90,10
OVC,Overcast,1.00,2023-03-11T06:53:00Z,-1.7,9,90,10
OVC,Overcast,1.00,2023-03-11T08:49:00Z,-2,8,90,10
OVC,Overcast,1.00,2023-03-11T08:53:00Z,-2.2,9,90,10
OVC,Overcast,1.00,2023-03-11T09:53:00Z,-2.2,9,90,10
OVC,Overcast,1.00,2023-03-11T11:30:00Z,-1.7,11,110,10
OVC,Overcast,1.00,2023-03-11T11:53:00Z,-1.7,14,110,10
OVC,Overcast,1.00,2023-03-11T12:53:00Z,-1.7,13,110,10
OVC,Overcast,1.00,2023-03-11T14:46:00Z,-1.7,10,120,5
OVC,Overcast,1.00,2023-03-11T15:50:00Z,-2,14,100,1.75
OVC,Overcast,1.00,2023-03-11T17:43:00Z,-1.1,15,120,1
OVC,Overcast,1.00,2023-03-11T18:48:00Z,-0.6,18,120,3
OVC,Overcast,1.00,2023-03-11T19:51:00Z,-1,11,140,1.75
OVC,Overcast,1.00,2023-03-11T20:24:00Z,-1.7,13,110,4
OVC,Overcast,1.00,2023-03-11T20:53:00Z,-1.7,13,120,4
OVC,Overcast,1.00,2023-03-11T22:44:00Z,-1.7,9,130,1.75
OVC,Overcast,1.00,2023-03-11T23:48:00Z,-2,9,120,0.75
OVC,Overcast,1.00,2023-03-12T00:41:00Z,-1.7,10,130,2
OVC,Overcast,1.00,2023-03-12T01:41:00Z,-1.7,9,130,6
OVC,Overcast,1.00,2023-03-12T02:42:00Z,-1.1,10,150,10
OVC,Overcast,1.00,2023-03-12T03:13:00Z,-1.7,10,140,6
OVC,Overcast,1.00,2023-03-12T04:45:00Z,-1.7,9,150,9
OVC,Overcast,1.00,2023-03-12T04:53:00Z,-1.7,9,150,10
OVC,Overcast,1.00,2023-03-12T05:53:00Z,-1.1,10,160,10
OVC,Overcast,1.00,2023-03-12T07:38:00Z,-0.6,8,170,6
OVC,Overcast,1.00,2023-03-12T08:45:00Z,0,5,210,9
OVC,Overcast,1.00,2023-03-12T09:37:00Z,-0.6,7,230,7
OVC,Overcast,1.00,2023-03-12T10:10:00Z,-1.1,9,240,8
OVC,Overcast,1.00,2023-03-12T11:41:00Z,-2.2,8,270,10
OVC,Overcast,1.00,2023-03-12T12:45:00Z,-2.8,5,220,1.75
OVC,Overcast,1.00,2023-03-12T13:31:00Z,-3.3,7,240,3
OVC,Overcast,1.00,2023-03-12T13:53:00Z,-3.3,7,230,5
OVC,Overcast,1.00,2023-03-12T14:53:00Z,-2.8,8,240,5
OVC,Overcast,1.00,2023-03-12T16:42:00Z,-2.2,7,250,4
OVC,Overcast,1.00,2023-03-12T17:18:00Z,-1.7,8,250,1.75
OVC,Overcast,1.00,2023-03-12T18:21:00Z,-1.1,8,260,3
OVC,Overcast,1.00,2023-03-12T19:47:00Z,-1,7,280,1
OVC,Overcast,1.00,2023-03-12T20:51:00Z,0,8,300,2
OVC,Overcast,1.00,2023-03-12T21:43:00Z,0,13,350,4
OVC,Overcast,1.00,2023-03-12T22:41:00Z,-0.6,11,340,4
OVC,Overcast,1.00,2023-03-12T22:53:00Z,-0.6,15,350,5
OVC,Overcast,1.00,2023-03-12T23:53:00Z,-1.1,15,340,9
OVC,Overcast,1.00,2023-03-13T00:53:00Z,-1.7,14,350,8
OVC,Overcast,1.00,2023-03-13T02:20:00Z,-2.8,16,350,9
OVC,Overcast,1.00,2023-03-13T03:43:00Z,-3.3,19,350,9
OVC,Overcast,1.00,2023-03-13T04:50:00Z,-4,14,360,10
OVC,Overcast,1.00,2023-03-13T04:53:00Z,-4.4,13,350,10
OVC,Overcast,1.00,2023-03-13T05:53:00Z,-4.4,14,360,10
OVC,Overcast,1.00,2023-03-13T06:53:00Z,-5,12,10,8
OVC,Overcast,1.00,2023-03-13T07:53:00Z,-5.6,14,350,9
OVC,Overcast,1.00,2023-03-13T08:53:00Z,-6.1,15,360,9
SCT,Scattered,0.50,2023-03-13T10:38:00Z,-6.7,12,350,9
SCT,Scattered,0.50,2023-03-13T10:53:00Z,-6.7,14,360,9
BKN,Broken,0.88,2023-03-13T12:00:00Z,-7.2,12,350,10
BKN,Broken,0.88,2023-03-13T12:53:00Z,-7.2,9,350,10
SCT,Scattered,0.50,2023-03-13T13:53:00Z,-6.7,8,350,10
SCT,Scattered,0.50,2023-03-13T15:46:00Z,-4.4,7,10,10
SCT,Scattered,0.50,2023-03-13T15:53:00Z,-4.4,8,10,10
BKN,Broken,0.88,2023-03-13T16:53:00Z,-3.3,6,0,10
BKN,Broken,0.88,2023-03-13T17:53:00Z,-2.8,9,340,10
SCT,Scattered,0.50,2023-03-13T19:04:00Z,-1.7,5,340,10
FEW,Few Clouds,0.25,2023-03-13T19:53:00Z,-1.1,9,360,10
SCT,Scattered,0.50,2023-03-13T20:53:00Z,-1.1,8,330,10
SCT,Scattered,0.50,2023-03-13T21:53:00Z,-1.1,7,360,10
FEW,Few Clouds,0.25,2023-03-13T22:53:00Z,-1.1,5,30,10
FEW,Few Clouds,0.25,2023-03-13T23:53:00Z,-1.7,8,40,10
CLR,Clear,0,2023-03-14T00:53:00Z,-3.3,6,40,10
CLR,Clear,0,2023-03-14T01:53:00Z,-3.3,3,10,10
CLR,Clear,0,2023-03-14T02:53:00Z,-5,0,0,10
CLR,Clear,0,2023-03-14T03:53:00Z,-6.1,4,300,10
CLR,Clear,0,2023-03-14T04:53:00Z,-6.1,0,0,10
CLR,Clear,0,2023-03-14T05:53:00Z,-7.8,0,0,10
CLR,Clear,0,2023-03-14T06:53:00Z,-8.9,0,0,10
CLR,Clear,0,2023-03-14T07:53:00Z,-8.9,0,0,10
CLR,Clear,0,2023-03-14T08:53:00Z,-9.4,0,0,6
CLR,Clear,0,2023-03-14T09:53:00Z,-10,0,0,8
CLR,Clear,0,2023-03-14T10:53:00Z,-11.1,3,120,9
FEW,Few Clouds,0.25,2023-03-14T11:53:00Z,-10.6,3,130,10
FEW,Few Clouds,0.25,2023-03-14T12:53:00Z,-11.1,4,140,9
FEW,Few Clouds,0.25,2023-03-14T13:53:00Z,-10,6,130,10
FEW,Few Clouds,0.25,2023-03-14T14:53:00Z,-6.7,8,160,10
FEW,Few Clouds,0.25,2023-03-14T15:53:00Z,-5,10,150,10
FEW,Few Clouds,0.25,2023-03-14T16:53:00Z,-3.9,11,150,10
FEW,Few Clouds,0.25,2023-03-14T17:53:00Z,-2.2,11,180,10
FEW,Few Clouds,0.25,2023-03-14T18:53:00Z,-1.7,13,150,10
CLR,Clear,0,2023-03-14T19:53:00Z,-1.1,11,170,10
FEW,Few Clouds,0.25,2023-03-14T20:53:00Z,-0.6,12,160,10
CLR,Clear,0,2023-03-14T21:53:00Z,-0.6,15,170,10
SCT,Scattered,0.50,2023-03-14T22:53:00Z,-0.6,17,170,10
SCT,Scattered,0.50,2023-03-14T23:53:00Z,-1.1,12,160,10
FEW,Few Clouds,0.25,2023-03-15T00:53:00Z,-1.7,14,150,10
FEW,Few Clouds,0.25,2023-03-15T01:53:00Z,-1.7,11,160,10
CLR,Clear,0,2023-03-15T02:53:00Z,-1.7,13,170,10
CLR,Clear,0,2023-03-15T03:53:00Z,-2.2,12,170,10
CLR,Clear,0,2023-03-15T04:53:00Z,-2.2,10,160,10
CLR,Clear,0,2023-03-15T05:53:00Z,-2.2,9,150,10
CLR,Clear,0,2023-03-15T06:53:00Z,-2.8,7,150,10
CLR,Clear,0,2023-03-15T07:53:00Z,-2.2,7,140,10
CLR,Clear,0,2023-03-15T08:53:00Z,-2.2,7,140,10
CLR,Clear,0,2023-03-15T09:53:00Z,-2.2,7,150,10
CLR,Clear,0,2023-03-15T10:53:00Z,-1.7,7,150,10
SCT,Scattered,0.50,2023-03-15T11:53:00Z,0,8,160,10
SCT,Scattered,0.50,2023-03-15T12:53:00Z,0.6,9,170,10
BKN,Broken,0.88,2023-03-15T13:53:00Z,1.1,10,170,10
OVC,Overcast,1.00,2023-03-15T14:53:00Z,2.2,11,180,10
OVC,Overcast,1.00,2023-03-15T15:53:00Z,3.3,11,180,10
OVC,Overcast,1.00,2023-03-15T16:53:00Z,5,12,180,10
OVC,Overcast,1.00,2023-03-15T17:53:00Z,5.6,11,170,10
OVC,Overcast,1.00,2023-03-15T18:53:00Z,6.1,11,170,10
OVC,Overcast,1.00,2023-03-15T19:53:00Z,6.1,11,160,10
OVC,Overcast,1.00,2023-03-15T20:53:00Z,5.6,10,150,10
OVC,Overcast,1.00,2023-03-15T21:53:00Z,4.4,9,150,10
BKN,Broken,0.88,2023-03-15T22:53:00Z,5,9,160,10
OVC,Overcast,1.00,2023-03-15T23:53:00Z,5,6,130,10
OVC,Overcast,1.00,2023-03-16T00:53:00Z,5,6,120,10
OVC,Overcast,1.00,2023-03-16T01:53:00Z,4.4,9,120,10
OVC,Overcast,1.00,2023-03-16T02:53:00Z,5.6,10,140,10
OVC,Overcast,1.00,2023-03-16T03:53:00Z,6.1,15,160,10
OVC,Overcast,1.00,2023-03-16T04:53:00Z,7.2,9,170,10
OVC,Overcast,1.00,2023-03-16T05:53:00Z,5.6,8,160,10
OVC,Overcast,1.00,2023-03-16T06:53:00Z,6.1,8,170,10
OVC,Overcast,1.00,2023-03-16T07:53:00Z,6.7,6,170,10
OVC,Overcast,1.00,2023-03-16T08:53:00Z,7.2,6,200,10
OVC,Overcast,1.00,2023-03-16T09:53:00Z,6.7,11,170,10
OVC,Overcast,1.00,2023-03-16T10:53:00Z,6.7,8,200,10
OVC,Overcast,1.00,2023-03-16T12:16:00Z,5.6,5,240,10
OVC,Overcast,1.00,2023-03-16T13:26:00Z,5,3,230,10
OVC,Overcast,1.00,2023-03-16T14:14:00Z,4.4,3,0,9
OVC,Overcast,1.00,2023-03-16T15:50:00Z,3,5,330,5
OVC,Overcast,1.00,2023-03-16T16:24:00Z,2.8,9,340,5
OVC,Overcast,1.00,2023-03-16T16:53:00Z,2.2,9,350,6
OVC,Overcast,1.00,2023-03-16T18:25:00Z,1.7,10,350,6
OVC,Overcast,1.00,2023-03-16T18:53:00Z,1.7,13,340,8
OVC,Overcast,1.00,2023-03-16T20:39:00Z,0,21,330,2
OVC,Overcast,1.00,2023-03-16T21:32:00Z,-0.6,14,330,3
OVC,Overcast,1.00,2023-03-16T22:45:00Z,-1.7,21,340,3
OVC,Overcast,1.00,2023-03-16T23:37:00Z,-2.2,24,330,2
OVC,Overcast,1.00,2023-03-16T23:53:00Z,-2.2,18,330,4
OVC,Overcast,1.00,2023-03-17T01:16:00Z,-3.3,20,330,3
OVC,Overcast,1.00,2023-03-17T01:53:00Z,-3.3,15,330,3
OVC,Overcast,1.00,2023-03-17T02:53:00Z,-4.4,19,330,8
OVC,Overcast,1.00,2023-03-17T04:40:00Z,-5.6,19,330,9
OVC,Overcast,1.00,2023-03-17T04:53:00Z,-6.1,18,320,10
FEW,Few Clouds,0.25,2023-03-17T05:53:00Z,-7.2,19,330,10
FEW,Few Clouds,0.25,2023-03-17T06:53:00Z,-8.9,15,310,10
FEW,Few Clouds,0.25,2023-03-17T07:53:00Z,-10,17,320,10
CLR,Clear,0,2023-03-17T08:53:00Z,-10.6,19,320,10
CLR,Clear,0,2023-03-17T09:53:00Z,-11.1,15,310,10
FEW,Few Clouds,0.25,2023-03-17T10:53:00Z,-12.2,17,310,10
FEW,Few Clouds,0.25,2023-03-17T11:53:00Z,-12.8,16,300,10
CLR,Clear,0,2023-03-17T12:53:00Z,-13.3,17,300,10
CLR,Clear,0,2023-03-17T13:53:00Z,-12.8,19,310,10
CLR,Clear,0,2023-03-17T14:53:00Z,-11.7,13,300,10
CLR,Clear,0,2023-03-17T15:53:00Z,-10.6,16,290,10
BKN,Broken,0.88,2023-03-17T17:45:00Z,-8.3,18,280,10
BKN,Broken,0.88,2023-03-17T18:35:00Z,-9.4,19,290,10
BKN,Broken,0.88,2023-03-17T18:53:00Z,-8.9,17,290,9
FEW,Few Clouds,0.25,2023-03-17T19:53:00Z,-9.4,20,270,10
SCT,Scattered,0.50,2023-03-17T20:53:00Z,-9.4,16,290,10
SCT,Scattered,0.50,2023-03-17T21:53:00Z,-10,17,280,10
BKN,Broken,0.88,2023-03-17T23:16:00Z,-12.2,19,290,10
BKN,Broken,0.88,2023-03-17T23:53:00Z,-12.8,16,290,6
BKN,Broken,0.88,2023-03-18T00:53:00Z,-13.3,17,290,6
OVC,Overcast,1.00,2023-03-18T02:29:00Z,-13.9,12,300,6
OVC,Overcast,1.00,2023-03-18T02:53:00Z,-13.9,14,300,6
SCT,Scattered,0.50,2023-03-18T03:53:00Z,-13.9,14,300,9
OVC,Overcast,1.00,2023-03-18T05:51:00Z,-13,14,300,5
OVC,Overcast,1.00,2023-03-18T05:53:00Z,-13.3,14,300,5
OVC,Overcast,1.00,2023-03-18T06:53:00Z,-13.3,14,300,4
OVC,Overcast,1.00,2023-03-18T08:51:00Z,-13,11,300,3
OVC,Overcast,1.00,2023-03-18T08:53:00Z,-12.8,12,290,3
OVC,Overcast,1.00,2023-03-18T10:13:00Z,-11.7,15,300,10
OVC,Overcast,1.00,2023-03-18T11:13:00Z,-11.1,12,300,9
OVC,Overcast,1.00,2023-03-18T12:13:00Z,-11.1,12,300,9
