Cover_Type,Cover_Long,Max_Coverage_pct,Temp_Celsius,Wind_Speed,Wind_Direction,Visibility,Date
OVC,Overcast,1.00,-6.7,15,50,1,2023-02-22
OVC,Overcast,1.00,-6.1,15,40,2,2023-02-22
OVC,Overcast,1.00,-6.7,14,40,2,2023-02-23
OVC,Overcast,1.00,-6.7,19,30,1.75,2023-02-23
OVC,Overcast,1.00,-7.2,18,40,1.25,2023-02-23
OVC,Overcast,1.00,-7.2,17,40,5,2023-02-23
OVC,Overcast,1.00,-7.2,16,40,1.75,2023-02-23
OVC,Overcast,1.00,-7.8,14,40,1.5,2023-02-23
OVC,Overcast,1.00,-9,18,50,5,2023-02-23
OVC,Overcast,1.00,-9.4,15,60,5,2023-02-23
OVC,Overcast,1.00,-8.3,16,50,4,2023-02-23
OVC,Overcast,1.00,-9.4,11,10,0.75,2023-02-23
OVC,Overcast,1.00,-9.4,15,10,1.25,2023-02-23
OVC,Overcast,1.00,-8.9,17,360,4,2023-02-23
OVC,Overcast,1.00,-9.4,14,350,2.5,2023-02-23
OVC,Overcast,1.00,-10,12,340,3,2023-02-23
OVC,Overcast,1.00,-10.6,12,350,3,2023-02-23
OVC,Overcast,1.00,-10.6,14,360,7,2023-02-23
BKN,Broken,0.88,-10.6,13,350,9,2023-02-23
BKN,Broken,0.88,-10.6,8,340,9,2023-02-23
BKN,Broken,0.88,-11.7,10,320,9,2023-02-23
BKN,Broken,0.88,-12.2,7,320,9,2023-02-23
BKN,Broken,0.88,-13.3,12,320,9,2023-02-24
SCT,Scattered,0.50,-13.9,7,330,10,2023-02-24
SCT,Scattered,0.50,-15,6,280,10,2023-02-24
FEW,Few Clouds,0.25,-15.6,6,300,10,2023-02-24
FEW,Few Clouds,0.25,-16.1,5,290,10,2023-02-24
FEW,Few Clouds,0.25,-16.7,5,290,10,2023-02-24
SCT,Scattered,0.50,-17.2,4,260,6,2023-02-24
FEW,Few Clouds,0.25,-18.3,4,280,9,2023-02-24
FEW,Few Clouds,0.25,-19.4,3,240,10,2023-02-24
FEW,Few Clouds,0.25,-20,4,220,10,2023-02-24
FEW,Few Clouds,0.25,-21.1,6,240,8,2023-02-24
FEW,Few Clouds,0.25,-21.7,7,230,9,2023-02-24
BKN,Broken,0.88,-21.7,0,0,9,2023-02-24
BKN,Broken,0.88,-20.6,0,0,9,2023-02-24
SCT,Scattered,0.50,-21.1,3,160,9,2023-02-24
SCT,Scattered,0.50,-16.7,0,0,10,2023-02-24
BKN,Broken,0.88,-16.1,4,200,10,2023-02-24
OVC,Overcast,1.00,-15,4,160,10,2023-02-24
OVC,Overcast,1.00,-13.3,4,260,10,2023-02-24
OVC,Overcast,1.00,-12.2,0,0,10,2023-02-24
OVC,Overcast,1.00,-12.8,3,240,10,2023-02-24
OVC,Overcast,1.00,-12.2,7,180,10,2023-02-24
OVC,Overcast,1.00,-12.2,5,150,9,2023-02-24
OVC,Overcast,1.00,-12.8,5,170,9,2023-02-24
OVC,Overcast,1.00,-13.3,4,150,10,2023-02-25
OVC,Overcast,1.00,-13.3,3,160,10,2023-02-25
OVC,Overcast,1.00,-12.8,0,0,6,2023-02-25
OVC,Overcast,1.00,-13.3,0,0,5,2023-02-25
OVC,Overcast,1.00,-12.8,4,190,8,2023-02-25
OVC,Overcast,1.00,-12.8,3,160,7,2023-02-25
OVC,Overcast,1.00,-12.8,4,220,10,2023-02-25
OVC,Overcast,1.00,-12.8,5,220,9,2023-02-25
OVC,Overcast,1.00,-12.8,12,230,6,2023-02-25
OVC,Overcast,1.00,-13.9,8,240,8,2023-02-25
SCT,Scattered,0.50,-14.4,4,220,9,2023-02-25
FEW,Few Clouds,0.25,-14.4,3,200,10,2023-02-25
CLR,Clear,0,-15.6,5,140,9,2023-02-25
CLR,Clear,0,-15.6,6,160,10,2023-02-25
CLR,Clear,0,-13.3,6,160,10,2023-02-25
CLR,Clear,0,-11.7,6,170,10,2023-02-25
CLR,Clear,0,-9.4,10,170,10,2023-02-25
CLR,Clear,0,-8.3,9,180,10,2023-02-25
CLR,Clear,0,-6.1,11,220,10,2023-02-25
CLR,Clear,0,-5,14,230,10,2023-02-25
CLR,Clear,0,-4.4,12,240,10,2023-02-25
CLR,Clear,0,-3.3,12,250,10,2023-02-25
CLR,Clear,0,-3.3,10,240,10,2023-02-25
FEW,Few Clouds,0.25,-3.9,6,240,10,2023-02-25
FEW,Few Clouds,0.25,-4.4,5,220,10,2023-02-26
FEW,Few Clouds,0.25,-5.6,4,250,10,2023-02-26
CLR,Clear,0,-6.7,6,260,10,2023-02-26
CLR,Clear,0,-6.7,9,270,10,2023-02-26
CLR,Clear,0,-7.8,7,280,10,2023-02-26
CLR,Clear,0,-9.4,7,300,10,2023-02-26
CLR,Clear,0,-11.7,4,320,10,2023-02-26
CLR,Clear,0,-10.6,3,260,10,2023-02-26
CLR,Clear,0,-11.1,0,0,10,2023-02-26
CLR,Clear,0,-13.9,0,0,10,2023-02-26
CLR,Clear,0,-12.8,0,0,7,2023-02-26
CLR,Clear,0,-14.4,4,60,9,2023-02-26
CLR,Clear,0,-12.2,6,210,7,2023-02-26
FEW,Few Clouds,0.25,-10.6,4,80,8,2023-02-26
FEW,Few Clouds,0.25,-9.4,4,60,10,2023-02-26
FEW,Few Clouds,0.25,-8.3,4,130,10,2023-02-26
FEW,Few Clouds,0.25,-6.1,5,140,10,2023-02-26
FEW,Few Clouds,0.25,-3.9,11,130,10,2023-02-26
FEW,Few Clouds,0.25,-2.8,10,120,10,2023-02-26
FEW,Few Clouds,0.25,-1.7,12,130,10,2023-02-26
SCT,Scattered,0.50,0,12,120,10,2023-02-26
SCT,Scattered,0.50,0.6,10,130,10,2023-02-26
BKN,Broken,0.88,0,11,100,10,2023-02-26
BKN,Broken,0.88,-1.1,12,110,10,2023-02-26
BKN,Broken,0.88,-1.1,10,110,10,2023-02-27
BKN,Broken,0.88,-1.7,13,120,10,2023-02-27
BKN,Broken,0.88,-1.7,12,120,10,2023-02-27
BKN,Broken,0.88,-2.2,11,120,10,2023-02-27
BKN,Broken,0.88,-1.1,11,110,10,2023-02-27
OVC,Overcast,1.00,1,11,90,10,2023-02-27
OVC,Overcast,1.00,1.1,11,100,10,2023-02-27
OVC,Overcast,1.00,0.6,10,110,10,2023-02-27
OVC,Overcast,1.00,1.1,10,100,10,2023-02-27
OVC,Overcast,1.00,1.1,11,110,10,2023-02-27
OVC,Overcast,1.00,0,9,90,4,2023-02-27
OVC,Overcast,1.00,0,7,80,4,2023-02-27
OVC,Overcast,1.00,-0.6,7,60,5,2023-02-27
OVC,Overcast,1.00,0,8,50,4,2023-02-27
OVC,Overcast,1.00,0,8,40,6,2023-02-27
OVC,Overcast,1.00,0,6,10,6,2023-02-27
OVC,Overcast,1.00,0,6,0,2.5,2023-02-27
OVC,Overcast,1.00,0,6,350,2,2023-02-27
OVC,Overcast,1.00,0,5,340,2.5,2023-02-27
OVC,Overcast,1.00,0.6,6,320,3,2023-02-27
OVC,Overcast,1.00,0.6,8,320,7,2023-02-27
OVC,Overcast,1.00,0.6,7,310,6,2023-02-27
OVC,Overcast,1.00,0.6,9,310,8,2023-02-27
OVC,Overcast,1.00,1.1,9,320,10,2023-02-28
OVC,Overcast,1.00,1.1,6,320,10,2023-02-28
SCT,Scattered,0.50,0.6,9,310,10,2023-02-28
SCT,Scattered,0.50,0,7,300,10,2023-02-28
FEW,Few Clouds,0.25,-0.6,7,280,8,2023-02-28
CLR,Clear,0,-1.1,7,280,9,2023-02-28
CLR,Clear,0,-2.2,4,280,10,2023-02-28
CLR,Clear,0,-2.8,6,290,10,2023-02-28
CLR,Clear,0,-3.3,6,260,9,2023-02-28
CLR,Clear,0,-3.9,4,260,10,2023-02-28
CLR,Clear,0,-4.4,4,260,8,2023-02-28
CLR,Clear,0,-5.6,3,240,9,2023-02-28
CLR,Clear,0,-6.1,0,0,10,2023-02-28
CLR,Clear,0,-6.7,0,0,10,2023-02-28
FEW,Few Clouds,0.25,-5.6,3,240,10,2023-02-28
FEW,Few Clouds,0.25,-3.3,0,0,10,2023-02-28
FEW,Few Clouds,0.25,-2.2,3,0,10,2023-02-28
SCT,Scattered,0.50,-1.1,3,130,10,2023-02-28
BKN,Broken,0.88,0.6,4,190,10,2023-02-28
BKN,Broken,0.88,2.2,0,0,10,2023-02-28
BKN,Broken,0.88,3.3,0,0,10,2023-02-28
OVC,Overcast,1.00,3.3,3,150,10,2023-02-28
BKN,Broken,0.88,4.4,0,0,10,2023-02-28
OVC,Overcast,1.00,3.9,3,0,10,2023-02-28
OVC,Overcast,1.00,2.2,5,140,10,2023-02-28
OVC,Overcast,1.00,2.2,3,160,10,2023-03-01
OVC,Overcast,1.00,1.1,6,130,10,2023-03-01
OVC,Overcast,1.00,1.7,5,100,10,2023-03-01
OVC,Overcast,1.00,1,9,130,8,2023-03-01
OVC,Overcast,1.00,0.6,9,130,9,2023-03-01
OVC,Overcast,1.00,0,7,90,4,2023-03-01
OVC,Overcast,1.00,0,9,90,9,2023-03-01
OVC,Overcast,1.00,0,8,90,10,2023-03-01
OVC,Overcast,1.00,0,9,110,10,2023-03-01
OVC,Overcast,1.00,0,9,120,10,2023-03-01
OVC,Overcast,1.00,0,12,120,10,2023-03-01
OVC,Overcast,1.00,0,11,130,2,2023-03-01
OVC,Overcast,1.00,0.6,13,130,8,2023-03-01
OVC,Overcast,1.00,0.6,10,150,10,2023-03-01
OVC,Overcast,1.00,1.7,7,160,9,2023-03-01
OVC,Overcast,1.00,2.2,9,160,10,2023-03-01
OVC,Overcast,1.00,2.2,5,150,10,2023-03-01
OVC,Overcast,1.00,2,7,250,8,2023-03-01
OVC,Overcast,1.00,1.7,7,230,9,2023-03-01
OVC,Overcast,1.00,1.7,8,240,9,2023-03-01
OVC,Overcast,1.00,0.6,12,350,5,2023-03-01
OVC,Overcast,1.00,0.6,13,350,6,2023-03-01
OVC,Overcast,1.00,-0.6,15,350,10,2023-03-01
OVC,Overcast,1.00,-1.7,18,10,10,2023-03-02
OVC,Overcast,1.00,-2.2,12,360,10,2023-03-02
OVC,Overcast,1.00,-3.3,14,340,10,2023-03-02
OVC,Overcast,1.00,-3.9,14,350,10,2023-03-02
OVC,Overcast,1.00,-4.4,16,360,10,2023-03-02
OVC,Overcast,1.00,-4.4,15,10,10,2023-03-02
OVC,Overcast,1.00,-4.4,10,30,10,2023-03-02
OVC,Overcast,1.00,-5,9,10,10,2023-03-02
OVC,Overcast,1.00,-5.6,8,50,10,2023-03-02
OVC,Overcast,1.00,-6.1,5,350,10,2023-03-02
SCT,Scattered,0.50,-7.2,6,340,10,2023-03-02
BKN,Broken,0.88,-8,6,10,10,2023-03-02
OVC,Overcast,1.00,-8.3,7,20,10,2023-03-02
OVC,Overcast,1.00,-7.8,7,90,10,2023-03-02
OVC,Overcast,1.00,-7.8,6,90,10,2023-03-02
OVC,Overcast,1.00,-7.2,0,0,10,2023-03-02
OVC,Overcast,1.00,-6.7,4,130,10,2023-03-02
OVC,Overcast,1.00,-6.1,4,200,10,2023-03-02
OVC,Overcast,1.00,-4.4,6,170,10,2023-03-02
BKN,Broken,0.88,-4.4,4,180,10,2023-03-02
BKN,Broken,0.88,-2.8,5,140,10,2023-03-02
BKN,Broken,0.88,-2.8,7,160,10,2023-03-02
BKN,Broken,0.88,-3,8,130,10,2023-03-02
BKN,Broken,0.88,-2.8,8,140,10,2023-03-02
BKN,Broken,0.88,-3.3,9,130,10,2023-03-02
OVC,Overcast,1.00,-3.3,7,160,10,2023-03-03
OVC,Overcast,1.00,-3.3,9,150,10,2023-03-03
OVC,Overcast,1.00,-3.3,10,170,10,2023-03-03
OVC,Overcast,1.00,-2.8,11,190,10,2023-03-03
OVC,Overcast,1.00,-2.2,9,200,10,2023-03-03
OVC,Overcast,1.00,-2.8,5,210,10,2023-03-03
BKN,Broken,0.88,-2.8,4,210,10,2023-03-03
OVC,Overcast,1.00,-3.3,0,0,10,2023-03-03
OVC,Overcast,1.00,-3.3,4,180,10,2023-03-03
BKN,Broken,0.88,-3.9,4,130,10,2023-03-03
OVC,Overcast,1.00,-3.9,5,150,8,2023-03-03
OVC,Overcast,1.00,-5.6,5,150,1,2023-03-03
OVC,Overcast,1.00,-5.6,3,130,1,2023-03-03
OVC,Overcast,1.00,-5,5,70,2,2023-03-03
OVC,Overcast,1.00,-3.3,0,0,7,2023-03-03
OVC,Overcast,1.00,-2.2,4,160,10,2023-03-03
BKN,Broken,0.88,0.6,5,160,10,2023-03-03
BKN,Broken,0.88,1.7,3,180,10,2023-03-03
BKN,Broken,0.88,2.8,0,0,10,2023-03-03
BKN,Broken,0.88,3.9,0,0,10,2023-03-03
BKN,Broken,0.88,4.4,5,250,10,2023-03-03
BKN,Broken,0.88,4.4,6,260,10,2023-03-03
SCT,Scattered,0.50,3.9,4,240,10,2023-03-03
FEW,Few Clouds,0.25,2.2,5,250,10,2023-03-04
FEW,Few Clouds,0.25,1.1,5,260,10,2023-03-04
FEW,Few Clouds,0.25,0,6,270,9,2023-03-04
SCT,Scattered,0.50,-0.6,7,270,9,2023-03-04
SCT,Scattered,0.50,-1.1,3,250,8,2023-03-04
BKN,Broken,0.88,-0.6,4,240,8,2023-03-04
SCT,Scattered,0.50,-1.1,5,240,8,2023-03-04
SCT,Scattered,0.50,-1.7,3,220,7,2023-03-04
FEW,Few Clouds,0.25,-2.2,3,230,7,2023-03-04
BKN,Broken,0.88,-2.8,0,0,6,2023-03-04
FEW,Few Clouds,0.25,-3.3,3,220,5,2023-03-04
SCT,Scattered,0.50,-3.3,4,230,5,2023-03-04
BKN,Broken,0.88,-3.3,0,0,7,2023-03-04
BKN,Broken,0.88,-2.8,0,0,6,2023-03-04
OVC,Overcast,1.00,-2.2,3,230,8,2023-03-04
OVC,Overcast,1.00,-1.7,8,230,10,2023-03-04
OVC,Overcast,1.00,-0.6,9,270,10,2023-03-04
OVC,Overcast,1.00,1.1,5,260,10,2023-03-04
OVC,Overcast,1.00,2.2,6,240,10,2023-03-04
BKN,Broken,0.88,2.8,10,300,10,2023-03-04
BKN,Broken,0.88,3.3,7,260,10,2023-03-04
BKN,Broken,0.88,2.8,10,270,10,2023-03-04
SCT,Scattered,0.50,2.2,10,270,10,2023-03-04
FEW,Few Clouds,0.25,1.7,9,250,10,2023-03-04
CLR,Clear,0,0,6,270,10,2023-03-05
CLR,Clear,0,-1.1,4,250,10,2023-03-05
CLR,Clear,0,-2.2,5,240,10,2023-03-05
CLR,Clear,0,-2.8,0,0,10,2023-03-05
CLR,Clear,0,-3.9,3,230,10,2023-03-05
CLR,Clear,0,-4.4,0,0,10,2023-03-05
CLR,Clear,0,-5,3,230,10,2023-03-05
CLR,Clear,0,-5,4,220,10,2023-03-05
FEW,Few Clouds,0.25,-5.6,0,0,10,2023-03-05
SCT,Scattered,0.50,-6.1,0,0,10,2023-03-05
SCT,Scattered,0.50,-6.7,0,0,10,2023-03-05
FEW,Few Clouds,0.25,-6.7,4,120,7,2023-03-05
FEW,Few Clouds,0.25,-6.1,3,60,7,2023-03-05
OVC,Overcast,1.00,-5.6,3,140,7,2023-03-05
OVC,Overcast,1.00,-4.4,4,140,10,2023-03-05
BKN,Broken,0.88,-2.2,8,120,10,2023-03-05
BKN,Broken,0.88,0,9,120,10,2023-03-05
BKN,Broken,0.88,2.2,13,120,10,2023-03-05
OVC,Overcast,1.00,2.8,12,110,10,2023-03-05
OVC,Overcast,1.00,3.3,11,110,10,2023-03-05
OVC,Overcast,1.00,3.3,8,100,10,2023-03-05
OVC,Overcast,1.00,3.3,14,80,10,2023-03-05
OVC,Overcast,1.00,2,16,120,1,2023-03-05
OVC,Overcast,1.00,0.6,7,80,2.5,2023-03-06
OVC,Overcast,1.00,0.6,9,60,2,2023-03-06
OVC,Overcast,1.00,0,12,60,3,2023-03-06
OVC,Overcast,1.00,0.6,13,70,10,2023-03-06
OVC,Overcast,1.00,0.6,12,70,10,2023-03-06
OVC,Overcast,1.00,0.6,13,60,8,2023-03-06
OVC,Overcast,1.00,0,10,30,4,2023-03-06
OVC,Overcast,1.00,0,10,40,4,2023-03-06
OVC,Overcast,1.00,0,8,30,6,2023-03-06
OVC,Overcast,1.00,0,10,360,4,2023-03-06
OVC,Overcast,1.00,0,10,10,3,2023-03-06
OVC,Overcast,1.00,0,9,10,3,2023-03-06
OVC,Overcast,1.00,0.6,11,360,5,2023-03-06
OVC,Overcast,1.00,0.6,10,10,4,2023-03-06
OVC,Overcast,1.00,2.2,12,20,9,2023-03-06
OVC,Overcast,1.00,2.2,15,30,10,2023-03-06
OVC,Overcast,1.00,2.2,9,10,10,2023-03-06
OVC,Overcast,1.00,2.2,13,10,10,2023-03-06
OVC,Overcast,1.00,2.2,11,20,10,2023-03-06
BKN,Broken,0.88,1.7,11,350,10,2023-03-06
BKN,Broken,0.88,1.7,9,360,10,2023-03-07
SCT,Scattered,0.50,1.1,9,10,10,2023-03-07
SCT,Scattered,0.50,0.6,7,10,10,2023-03-07
FEW,Few Clouds,0.25,0,7,10,10,2023-03-07
FEW,Few Clouds,0.25,-0.6,7,30,10,2023-03-07
FEW,Few Clouds,0.25,-1.1,7,10,10,2023-03-07
FEW,Few Clouds,0.25,-1.7,9,30,10,2023-03-07
BKN,Broken,0.88,-2.2,0,0,10,2023-03-07
BKN,Broken,0.88,-2.2,0,0,10,2023-03-07
OVC,Overcast,1.00,-2.2,0,0,10,2023-03-07
OVC,Overcast,1.00,-1.7,4,10,10,2023-03-07
OVC,Overcast,1.00,-1.7,6,330,10,2023-03-07
OVC,Overcast,1.00,-1.7,6,340,10,2023-03-07
SCT,Scattered,0.50,0,7,40,10,2023-03-07
FEW,Few Clouds,0.25,0.6,6,60,10,2023-03-07
BKN,Broken,0.88,1.7,9,130,10,2023-03-07
BKN,Broken,0.88,1.7,10,120,10,2023-03-07
BKN,Broken,0.88,2.2,8,110,10,2023-03-07
BKN,Broken,0.88,2.8,11,110,10,2023-03-07
BKN,Broken,0.88,3.3,10,90,10,2023-03-07
OVC,Overcast,1.00,3.3,10,100,10,2023-03-07
OVC,Overcast,1.00,3.9,11,90,10,2023-03-07
OVC,Overcast,1.00,3.3,12,110,10,2023-03-07
OVC,Overcast,1.00,2.8,10,110,10,2023-03-07
OVC,Overcast,1.00,2.8,7,80,10,2023-03-08
OVC,Overcast,1.00,2.2,9,80,10,2023-03-08
OVC,Overcast,1.00,2.2,11,90,10,2023-03-08
OVC,Overcast,1.00,2.2,11,100,10,2023-03-08
OVC,Overcast,1.00,2.2,11,110,10,2023-03-08
BKN,Broken,0.88,1.7,10,110,10,2023-03-08
OVC,Overcast,1.00,1.7,8,100,10,2023-03-08
OVC,Overcast,1.00,1.1,9,100,10,2023-03-08
OVC,Overcast,1.00,1.1,10,100,10,2023-03-08
OVC,Overcast,1.00,0.6,12,110,10,2023-03-08
OVC,Overcast,1.00,0,12,110,10,2023-03-08
OVC,Overcast,1.00,0,11,110,10,2023-03-08
OVC,Overcast,1.00,0,10,120,10,2023-03-08
OVC,Overcast,1.00,0.6,10,130,10,2023-03-08
OVC,Overcast,1.00,1.1,11,140,10,2023-03-08
OVC,Overcast,1.00,1.1,13,140,9,2023-03-08
OVC,Overcast,1.00,0,7,150,3,2023-03-08
OVC,Overcast,1.00,0,8,130,2,2023-03-08
OVC,Overcast,1.00,0,8,120,3,2023-03-08
OVC,Overcast,1.00,0,5,120,8,2023-03-08
OVC,Overcast,1.00,0.6,6,110,9,2023-03-08
OVC,Overcast,1.00,1.1,5,0,9,2023-03-08
OVC,Overcast,1.00,0.6,4,20,3,2023-03-08
OVC,Overcast,1.00,1.1,3,0,2.5,2023-03-09
OVC,Overcast,1.00,0.6,5,80,3,2023-03-09
OVC,Overcast,1.00,0.6,4,20,3,2023-03-09
OVC,Overcast,1.00,0,5,0,9,2023-03-09
OVC,Overcast,1.00,0,5,20,10,2023-03-09
OVC,Overcast,1.00,0,6,10,10,2023-03-09
OVC,Overcast,1.00,0.6,6,30,10,2023-03-09
OVC,Overcast,1.00,0,5,10,10,2023-03-09
OVC,Overcast,1.00,0,3,350,10,2023-03-09
OVC,Overcast,1.00,0,4,20,10,2023-03-09
OVC,Overcast,1.00,0.6,6,70,10,2023-03-09
OVC,Overcast,1.00,1.1,7,90,10,2023-03-09
OVC,Overcast,1.00,0.6,8,80,10,2023-03-09
OVC,Overcast,1.00,0.6,7,80,10,2023-03-09
OVC,Overcast,1.00,-1,10,100,1,2023-03-09
OVC,Overcast,1.00,-0.6,7,90,1,2023-03-09
OVC,Overcast,1.00,0.6,13,90,2,2023-03-09
OVC,Overcast,1.00,0.6,15,100,3,2023-03-09
OVC,Overcast,1.00,0.6,15,100,1.5,2023-03-09
OVC,Overcast,1.00,0.6,13,90,1,2023-03-09
OVC,Overcast,1.00,1,13,80,1.75,2023-03-09
OVC,Overcast,1.00,0,17,80,1,2023-03-09
OVC,Overcast,1.00,-1,11,70,1.75,2023-03-09
OVC,Overcast,1.00,-0.6,8,60,3,2023-03-10
OVC,Overcast,1.00,-0.6,6,50,1.75,2023-03-10
OVC,Overcast,1.00,-1.1,6,40,1.5,2023-03-10
OVC,Overcast,1.00,-1,5,0,1.75,2023-03-10
OVC,Overcast,1.00,-1.1,6,40,1,2023-03-10
OVC,Overcast,1.00,-1.1,9,80,2,2023-03-10
OVC,Overcast,1.00,-1.7,8,70,4,2023-03-10
OVC,Overcast,1.00,-1.7,4,330,4,2023-03-10
OVC,Overcast,1.00,-1.7,5,360,3,2023-03-10
OVC,Overcast,1.00,-2.2,7,10,3,2023-03-10
OVC,Overcast,1.00,-2.2,9,20,4,2023-03-10
OVC,Overcast,1.00,-2.2,7,10,5,2023-03-10
OVC,Overcast,1.00,-3,7,30,7,2023-03-10
OVC,Overcast,1.00,-2.8,8,30,7,2023-03-10
OVC,Overcast,1.00,-2.2,7,30,10,2023-03-10
OVC,Overcast,1.00,-2.2,7,30,10,2023-03-10
OVC,Overcast,1.00,-1.7,5,60,10,2023-03-10
OVC,Overcast,1.00,-1.1,5,40,10,2023-03-10
OVC,Overcast,1.00,-1.1,5,0,10,2023-03-10
OVC,Overcast,1.00,0.6,5,40,10,2023-03-10
OVC,Overcast,1.00,0,6,50,10,2023-03-10
OVC,Overcast,1.00,0.6,7,40,10,2023-03-10
OVC,Overcast,1.00,0,8,40,10,2023-03-10
OVC,Overcast,1.00,0.6,6,60,10,2023-03-10
OVC,Overcast,1.00,0,6,0,10,2023-03-10
OVC,Overcast,1.00,0,7,40,10,2023-03-11
OVC,Overcast,1.00,-0.6,8,50,10,2023-03-11
OVC,Overcast,1.00,-0.6,10,70,10,2023-03-11
OVC,Overcast,1.00,-1.1,8,60,10,2023-03-11
OVC,Overcast,1.00,-1.7,12,80,10,2023-03-11
OVC,Overcast,1.00,-1.7,10,90,10,2023-03-11
OVC,Overcast,1.00,-1.7,9,90,10,2023-03-11
OVC,Overcast,1.00,-2,8,90,10,2023-03-11
OVC,Overcast,1.00,-2.2,9,90,10,2023-03-11
OVC,Overcast,1.00,-2.2,9,90,10,2023-03-11
OVC,Overcast,1.00,-1.7,11,110,10,2023-03-11
OVC,Overcast,1.00,-1.7,14,110,10,2023-03-11
OVC,Overcast,1.00,-1.7,13,110,10,2023-03-11
OVC,Overcast,1.00,-1.7,10,120,5,2023-03-11
OVC,Overcast,1.00,-2,14,100,1.75,2023-03-11
OVC,Overcast,1.00,-1.1,15,120,1,2023-03-11
OVC,Overcast,1.00,-0.6,18,120,3,2023-03-11
OVC,Overcast,1.00,-1,11,140,1.75,2023-03-11
OVC,Overcast,1.00,-1.7,13,110,4,2023-03-11
OVC,Overcast,1.00,-1.7,13,120,4,2023-03-11
OVC,Overcast,1.00,-1.7,9,130,1.75,2023-03-11
OVC,Overcast,1.00,-2,9,120,0.75,2023-03-11
OVC,Overcast,1.00,-1.7,10,130,2,2023-03-12
OVC,Overcast,1.00,-1.7,9,130,6,2023-03-12
OVC,Overcast,1.00,-1.1,10,150,10,2023-03-12
OVC,Overcast,1.00,-1.7,10,140,6,2023-03-12
OVC,Overcast,1.00,-1.7,9,150,9,2023-03-12
OVC,Overcast,1.00,-1.7,9,150,10,2023-03-12
OVC,Overcast,1.00,-1.1,10,160,10,2023-03-12
OVC,Overcast,1.00,-0.6,8,170,6,2023-03-12
OVC,Overcast,1.00,0,5,210,9,2023-03-12
OVC,Overcast,1.00,-0.6,7,230,7,2023-03-12
OVC,Overcast,1.00,-1.1,9,240,8,2023-03-12
OVC,Overcast,1.00,-2.2,8,270,10,2023-03-12
OVC,Overcast,1.00,-2.8,5,220,1.75,2023-03-12
OVC,Overcast,1.00,-3.3,7,240,3,2023-03-12
OVC,Overcast,1.00,-3.3,7,230,5,2023-03-12
OVC,Overcast,1.00,-2.8,8,240,5,2023-03-12
OVC,Overcast,1.00,-2.2,7,250,4,2023-03-12
OVC,Overcast,1.00,-1.7,8,250,1.75,2023-03-12
OVC,Overcast,1.00,-1.1,8,260,3,2023-03-12
OVC,Overcast,1.00,-1,7,280,1,2023-03-12
OVC,Overcast,1.00,0,8,300,2,2023-03-12
OVC,Overcast,1.00,0,13,350,4,2023-03-12
OVC,Overcast,1.00,-0.6,11,340,4,2023-03-12
OVC,Overcast,1.00,-0.6,15,350,5,2023-03-12
OVC,Overcast,1.00,-1.1,15,340,9,2023-03-12
OVC,Overcast,1.00,-1.7,14,350,8,2023-03-13
OVC,Overcast,1.00,-2.8,16,350,9,2023-03-13
OVC,Overcast,1.00,-3.3,19,350,9,2023-03-13
OVC,Overcast,1.00,-4,14,360,10,2023-03-13
OVC,Overcast,1.00,-4.4,13,350,10,2023-03-13
OVC,Overcast,1.00,-4.4,14,360,10,2023-03-13
OVC,Overcast,1.00,-5,12,10,8,2023-03-13
OVC,Overcast,1.00,-5.6,14,350,9,2023-03-13
OVC,Overcast,1.00,-6.1,15,360,9,2023-03-13
SCT,Scattered,0.50,-6.7,12,350,9,2023-03-13
SCT,Scattered,0.50,-6.7,14,360,9,2023-03-13
BKN,Broken,0.88,-7.2,12,350,10,2023-03-13
BKN,Broken,0.88,-7.2,9,350,10,2023-03-13
SCT,Scattered,0.50,-6.7,8,350,10,2023-03-13
SCT,Scattered,0.50,-4.4,7,10,10,2023-03-13
SCT,Scattered,0.50,-4.4,8,10,10,2023-03-13
BKN,Broken,0.88,-3.3,6,0,10,2023-03-13
BKN,Broken,0.88,-2.8,9,340,10,2023-03-13
SCT,Scattered,0.50,-1.7,5,340,10,2023-03-13
FEW,Few Clouds,0.25,-1.1,9,360,10,2023-03-13
SCT,Scattered,0.50,-1.1,8,330,10,2023-03-13
SCT,Scattered,0.50,-1.1,7,360,10,2023-03-13
FEW,Few Clouds,0.25,-1.1,5,30,10,2023-03-13
FEW,Few Clouds,0.25,-1.7,8,40,10,2023-03-13
CLR,Clear,0,-3.3,6,40,10,2023-03-14
CLR,Clear,0,-3.3,3,10,10,2023-03-14
CLR,Clear,0,-5,0,0,10,2023-03-14
CLR,Clear,0,-6.1,4,300,10,2023-03-14
CLR,Clear,0,-6.1,0,0,10,2023-03-14
CLR,Clear,0,-7.8,0,0,10,2023-03-14
CLR,Clear,0,-8.9,0,0,10,2023-03-14
CLR,Clear,0,-8.9,0,0,10,2023-03-14
CLR,Clear,0,-9.4,0,0,6,2023-03-14
CLR,Clear,0,-10,0,0,8,2023-03-14
CLR,Clear,0,-11.1,3,120,9,2023-03-14
FEW,Few Clouds,0.25,-10.6,3,130,10,2023-03-14
FEW,Few Clouds,0.25,-11.1,4,140,9,2023-03-14
FEW,Few Clouds,0.25,-10,6,130,10,2023-03-14
FEW,Few Clouds,0.25,-6.7,8,160,10,2023-03-14
FEW,Few Clouds,0.25,-5,10,150,10,2023-03-14
